"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,1.6,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,1.6,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,1.4,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,1.6,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,1.5,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,1.6,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,1.6,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,1.7,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,1.7,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,2.1,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,2.3,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,1.9,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,2.3,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,5.4,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,5.4,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,4.9,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,5.3,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,5.2,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,5.5,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,5.6,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,5.9,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,5.8,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.2,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,7,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.6,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,1.4,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,1.3,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,1.1,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,1,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,1,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,1,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,1,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,0.8,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,0.8,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,1.1,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,1.2,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,1.1,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,1.2,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,0.3,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,0.3,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,0.7,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,0.6,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,0.4,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,0.4,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,0.4,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,0.3,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,0.3,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,0.6,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,0.7,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,0.5,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,0.6,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,2.9,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,2.7,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,1.5,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,1.6,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,1.7,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,1.8,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,1.8,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,1.4,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,1.3,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,1.8,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,2,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,1.9,,
"CZE","Czech Republic","EMP6","Share of employed in involuntary part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,2,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,9.3,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,9,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,8.8,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,9.9,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,9.5,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,8.6,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,8.7,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,8.6,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,8,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,8.5,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,8.9,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,8.5,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,8.8,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,9.1,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,9,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,8.4,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,9.2,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,8.4,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,7.6,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,7.6,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,7.3,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.5,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,7,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,7.5,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,7.2,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7.4,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,9.4,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,9,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,9.3,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,10.7,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,10.7,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,9.8,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,10.1,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,10.2,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,9.8,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,10.2,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,10.6,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,10.1,,
"CZE","Czech Republic","EMP8","Share of employed in temporary employment, by sex and age group","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.5,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,19.1,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,17,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,16.1,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,15.8,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,16.3,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,16.1,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,15.5,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,17.1,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,18,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,15.2,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,16.5,,
"CZE","Czech Republic","EMP9","Gender wage gap","ALL_PERSONS","All persons","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,15.4,,
"CZE","Czech Republic","EMP10","Share of employed who are managers, by sex","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.2,,
"CZE","Czech Republic","EMP10","Share of employed who are managers, by sex","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,2.8,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,6,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,5.8,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,5.7,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,5.3,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,5.1,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,4.7,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,4.3,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,4.2,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,3.8,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,3.8,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,4,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,3.8,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,3.6,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,3.1,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,3.3,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,3.1,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,2.9,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,2.7,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,2.7,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,2.4,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,2.3,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,2.2,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,1.9,,
"CZE","Czech Republic","EMP13_A","Share of employed working in agriculture, by sex","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,1.9,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,49.9,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,49.9,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,49.6,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,49.6,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,49.4,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,49.9,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,50.3,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,50.7,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,51.1,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,49.7,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,49.3,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,49.6,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,27.3,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,28,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,27.3,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,26.8,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,26.3,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,26.2,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,26.8,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,26.5,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,26.7,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,24,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,23.2,,
"CZE","Czech Republic","EMP13_I","Share of employed working in industry, by sex","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,23.9,,
"CZE","Czech Republic","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,44.1,,
"CZE","Czech Republic","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,44.4,,
"CZE","Czech Republic","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,44.7,,
"CZE","Czech Republic","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,45,,
"CZE","Czech Republic","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,45.5,,
"CZE","Czech Republic","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,45.4,,
"CZE","Czech Republic","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,45.4,,
"CZE","Czech Republic","EMP13_S","Share of employed working in services, by sex","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,45.1,,
